text,label,label_name,category,style,difficulty,group_id
"סיכום פגישה - הפגישה עם שרון סעדה נקבעה ל2/1/2026 באשקלון, ונוסף גם הטלפון 0598103374.",1,LEAK,paired_positive,meeting_note,hard,pairpos_58
מתוך הדוח: בדוח מופיע איש קשר בשם טל אוחנה יחד עם המייל tal.ohana@gmail.com.,1,LEAK,paired_positive,report,hard,pairpos_76
עדכון: אין להפיץ את קובץ השכר של פיתוח.,1,LEAK,diverse_positive,chat,hard,div_pos_102
REQ-270456 | לא הועברו פרטים אישיים במהלך השיחה.,0,NON_LEAK,diverse_negative,ticket,medium,div_neg_143
"תזכורת: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,diverse_positive,chat,hard,div_pos_152
FIN-488881 | הקובץ כולל הערות הנהלה על כוח אדם. תודה,0,NON_LEAK,paired_negative,ticket,hard,pairneg_1
סיכום פגישה - נא לשמור על סודיות - תוכנית ההשקה של פרויקט נוגה וקוד השם מבצע שקמה מצורפים.,1,LEAK,diverse_positive,meeting_note,hard,div_pos_73
לתיעוד פנימי - הסיסמה הזמנית לחשבון של רון חדד היא Welcome2026! ויש להחליף אותה מיד.,1,LEAK,diverse_positive,memo,medium,div_pos_11
תזכורת: המסמך אינו כולל מידע אישי,0,NON_LEAK,diverse_negative,chat,medium,div_neg_40
SEC-541034 | לצורך זיהוי מול הספק הועבר מספר הזהות של רון חדד: 603521451.,1,LEAK,diverse_positive,ticket,medium,div_pos_136
לתיעוד פנימי: מספר הקריאה הוא HR-756258 ויש לעקוב אחריו מול מכירות.,0,NON_LEAK,diverse_negative,memo,hard,div_neg_43
מתוך הדוח: לא הועברו פרטים אישיים במהלך השיחה.,0,NON_LEAK,diverse_negative,report,hard,div_neg_107
לתיעוד פנימי: הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים.,1,LEAK,context_positive,memo,hard,ctx_pos_81
מתוך הדוח: המסמך נשמר לתיעוד פנימי בלבד וכולל פרטי לקוחות.,1,LEAK,paired_positive,report,hard,pairpos_94
"שולח: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,NON_LEAK,diverse_negative,chat,medium,div_neg_34
מתוך הדוח: שם העובד עמית אלקיים מופיע במצגת הפנימית ללא פרטים נוספים.,0,NON_LEAK,diverse_negative,report,hard,div_neg_78
לתיעוד פנימי: שם העובד יואב לוי מופיע במצגת הפנימית ללא פרטים נוספים.,0,NON_LEAK,diverse_negative,memo,hard,div_neg_149
"נושא: מעקב
הטבלה כוללת נתונים מצטברים בלבד, ללא מזהים אישיים.",0,NON_LEAK,context_negative,email,hard,ctx_neg_34
"נושא: סיכום
הטבלה כוללת נתונים מצטברים בלבד, ללא מזהים אישיים.",0,NON_LEAK,context_negative,email,hard,ctx_neg_53
סיכום פגישה: לא הועברו פרטים אישיים במהלך השיחה.,0,NON_LEAK,diverse_negative,meeting_note,medium,div_neg_34
מתוך הדוח: המסמך נשמר לתיעוד פנימי בלבד וכולל פרטי לקוחות.,1,LEAK,paired_positive,report,hard,pairpos_63
סיכום פגישה: הקובץ כולל נתוני שכר והערות אישיות על עובדים,1,LEAK,paired_positive,meeting_note,hard,pairpos_62
"לתיעוד פנימי - הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,diverse_positive,memo,hard,div_pos_33
"נושא: סיכום
המצגת מתייחסת לתכנון הרבעון בלבד ואינה כוללת נתוני עובדים.",0,NON_LEAK,context_negative,email,hard,ctx_neg_85
"לתיעוד פנימי: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,diverse_positive,memo,hard,div_pos_97
SEC-264626 | שם המשתמש והסיסמה נשמרו במסמך משותף. תודה,1,LEAK,diverse_positive,ticket,hard,div_pos_126
לתיעוד פנימי: בדוח שהגיע מקפלן מופיעים פרטי טיפול של אסף דיין.,1,LEAK,diverse_positive,memo,hard,div_pos_130
SEC-062353 | לצורך זיהוי מול הספק הועבר מספר הזהות של רונית פרץ - 089108274.,1,LEAK,diverse_positive,ticket,medium,div_pos_158
לתיעוד פנימי: לא נמסרו פרטים מזהים נוספים מעבר לשם החברה.,0,NON_LEAK,diverse_negative,memo,medium,div_neg_116
לתיעוד פנימי: המערכת החדשה תושק ב6/3/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,NON_LEAK,diverse_negative,memo,medium,div_neg_110
סיכום פגישה: הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש.,0,NON_LEAK,context_negative,meeting_note,hard,ctx_neg_16
"בדיקה: הועבר קובץ עם פרטי תשלום, אנשי קשר והסכמים מסחריים.",1,LEAK,context_positive,chat,hard,ctx_pos_47
סיכום פגישה: נשלח סיכום לגבי יואב לוי שעובד במכבי שירותי בריאות.,0,NON_LEAK,paired_negative,meeting_note,hard,pairneg_2
בדיקה: בדוח מופיע איש קשר בשם קרן אמסלם יחד עם המייל kerenamsalem@protonme,1,LEAK,paired_positive,chat,hard,pairpos_0
שולח: נא לשמור על סודיות: תוכנית ההשקה של גרסה 4.2 וקוד השם פרויקט ברוש מצורפים.,1,LEAK,diverse_positive,chat,medium,div_pos_30
"נושא - טיפול
המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים.",0,NON_LEAK,diverse_negative,email,hard,div_neg_123
"נושא: עדכון
הועבר קובץ עם פרטי תשלום, אנשי קשר והסכמים מסחריים",1,LEAK,context_positive,email,hard,ctx_pos_48
לתיעוד פנימי: יש לעדכן את טבלת ההזמנות עם מספר חשבון 8181948475 של שרון סעדה.,1,LEAK,paired_positive,memo,hard,pairpos_39
"עדכון - במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. תודה",0,NON_LEAK,diverse_negative,chat,medium,div_neg_55
"SEC-020230 | הטבלה כוללת נתונים מצטברים בלבד, ללא מזהים אישיים.",0,NON_LEAK,context_negative,ticket,hard,ctx_neg_50
"בדיקה: הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות. תודה",1,LEAK,diverse_positive,chat,hard,div_pos_87
לתיעוד פנימי: בדוח מופיע איש קשר בשם נטע מימון,0,NON_LEAK,paired_negative,memo,hard,pairneg_4
בדיקה: מספר הקריאה הוא FIN-626734 ויש לעקוב אחריו מול אבטחת מידע.,0,NON_LEAK,diverse_negative,chat,hard,div_neg_0
"מתוך הדוח: הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,LEAK,diverse_positive,report,medium,div_pos_87
בדיקה: הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים,1,LEAK,context_positive,chat,hard,ctx_pos_29
REQ-041007 | הפגישה עם טל אוחנה נקבעה ל2/1/2026 באשדוד.,0,NON_LEAK,paired_negative,ticket,hard,pairneg_22
"נושא: מעקב
לא נמסרו פרטים מזהים נוספים מעבר לשם החברה.",0,NON_LEAK,diverse_negative,email,medium,div_neg_7
"מתוך הדוח: הועבר קובץ עם פרטי תשלום, אנשי קשר והסכמים מסחריים.",1,LEAK,context_positive,report,hard,ctx_pos_47
"סיכום פגישה: הועבר קובץ עם פרטי תשלום, אנשי קשר והסכמים מסחריים.",1,LEAK,context_positive,meeting_note,hard,ctx_pos_71
"נושא: עדכון
בדוח שהגיע משיבא מופיעים פרטי טיפול של איתי פרץ. תודה",1,LEAK,diverse_positive,email,hard,div_pos_41
"REQ-977606 | הפגישה עם קב""ט תתקיים ביום ראשון בתל אביב.",0,NON_LEAK,diverse_negative,ticket,hard,div_neg_52
שולח - הקובץ כולל הערות הנהלה על כוח אדם.,0,NON_LEAK,paired_negative,chat,hard,pairneg_11
שולח: שם המשתמש והסיסמה נשמרו במסמך משותף.,1,LEAK,diverse_positive,chat,hard,div_pos_5
SR-254099 | הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים.,1,LEAK,context_positive,ticket,hard,ctx_pos_12
"נושא: טיפול
הפגישה עם מיכל כהן נקבעה ל23/8/2026 בחיפה, ונוסף גם הטלפון 0576437310.",1,LEAK,paired_positive,email,hard,pairpos_72
SR-634068 | הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים. תודה,1,LEAK,context_positive,ticket,hard,ctx_pos_42
"סיכום פגישה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות",0,NON_LEAK,diverse_negative,meeting_note,medium,div_neg_148
"SR-476153 | הועבר קובץ עם פרטי תשלום, אנשי קשר והסכמים מסחריים.",1,LEAK,context_positive,ticket,hard,ctx_pos_57
"נושא: בקשה
בנספח מופיעים פרטי החשבון של יעל לוי: דיסקונט, חשבון 8395313219. תודה",1,LEAK,diverse_positive,email,medium,div_pos_147
מתוך הדוח: המסמך נשמר לתיעוד פנימי בלבד וכולל פרטי לקוחות.,1,LEAK,paired_positive,report,hard,pairpos_95
"נושא: בקשה
הקובץ כולל הערות הנהלה על כוח אדם.",0,NON_LEAK,paired_negative,email,hard,pairneg_48
"לתיעוד פנימי: הפגישה עם אילן שבתאי נקבעה ל14/3/2026 באשקלון, ונוסף גם הטלפון 0567745921.",1,LEAK,paired_positive,memo,hard,pairpos_72
מתוך הדוח: המסמך הזה סודי מבחינה עסקית אך אינו כולל פרטי לקוחות או עובדים.,0,NON_LEAK,context_negative,report,hard,ctx_neg_29
מתוך הדוח: המסמך הזה סודי מבחינה עסקית אך אינו כולל פרטי לקוחות או עובדים,0,NON_LEAK,context_negative,report,hard,ctx_neg_70
"סיכום פגישה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,NON_LEAK,diverse_negative,meeting_note,medium,div_neg_107
"נושא: מעקב
במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,NON_LEAK,diverse_negative,email,hard,div_neg_150
מתוך הדוח: הסיסמה הזמנית לחשבון של יואב לוי היא Welcome2026! ויש להחליף אותה מיד,1,LEAK,diverse_positive,report,medium,div_pos_123
"נושא: סיכום
נא לשמור על סודיות: תוכנית ההשקה של מודול ברק וקוד השם מבצע שקמה מצורפים.",1,LEAK,diverse_positive,email,medium,div_pos_82
מתוך הדוח: לא הועברו פרטים אישיים במהלך השיחה,0,NON_LEAK,diverse_negative,report,medium,div_neg_28
"מתוך הדוח - בנספח מופיעים פרטי החשבון של ליאור מלכה - דיסקונט, חשבון 4471915500.",1,LEAK,diverse_positive,report,hard,div_pos_94
"HR-815888 | פרטי הקשר של דוד כהן: מייל david.cohen@proton.me, טלפון 0556899478.",1,LEAK,diverse_positive,ticket,hard,div_pos_142
SEC-974997 | מספר הקריאה הוא SR-988447 ויש לעקוב אחריו מול משאבי אנוש. תודה,0,NON_LEAK,diverse_negative,ticket,hard,div_neg_3
סיכום פגישה: יש לעדכן את טבלת ההזמנות עם מזהה פנימי 8519966487.,0,NON_LEAK,paired_negative,meeting_note,hard,pairneg_113
סיכום פגישה: המסמך נשמר לתיעוד פנימי בלבד וכולל פרטי לקוחות.,1,LEAK,paired_positive,meeting_note,hard,pairpos_93
"לתיעוד פנימי: היעד הכספי לרבעון הוא 2,763 ש""ח ולא מדובר במידע על לקוח ספציפי. תודה",0,NON_LEAK,diverse_negative,memo,medium,div_neg_59
"לתיעוד פנימי - הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור",1,LEAK,diverse_positive,memo,medium,div_pos_83
"סיכום פגישה: בדוח משאבי האנוש מופיעים מספרי זהות, שכר והערות אישיות.",1,LEAK,context_positive,meeting_note,hard,ctx_pos_64
"מתוך הדוח: הועבר החזר בגובה 39,232 ש""ח לחשבון 8390964713 של רון חדד",1,LEAK,diverse_positive,report,hard,div_pos_121
FIN-168946 | בדוח מופיע איש קשר בשם אורן אברהם יחד עם המייל oren.avraham@company.co.il.,1,LEAK,paired_positive,ticket,hard,pairpos_111
סיכום פגישה: הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים.,1,LEAK,context_positive,meeting_note,hard,ctx_pos_58
"סיכום פגישה: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,diverse_positive,meeting_note,medium,div_pos_90
לתיעוד פנימי: הפגישה עם מנהלת שירות תתקיים ביום ראשון בנתניה.,0,NON_LEAK,diverse_negative,memo,hard,div_neg_67
"נושא: עדכון
הועבר קובץ עם פרטי תשלום, אנשי קשר והסכמים מסחריים.",1,LEAK,context_positive,email,hard,ctx_pos_67
לתיעוד פנימי: המסמך כולל נתוני שכר של נועה מזרחי עבור חודש מרץ,1,LEAK,diverse_positive,memo,medium,div_pos_39
סיכום פגישה: המערכת החדשה תושק ב27/5/2026 לפי הודעה רשמית שפורסמה לכלל העובדים,0,NON_LEAK,diverse_negative,meeting_note,hard,div_neg_80
"מתוך הדוח: הפגישה עם שלומי תורג'מן נקבעה ל19/9/2026 בחיפה, ונוסף גם הטלפון 0537656197.",1,LEAK,paired_positive,report,hard,pairpos_26
עדכון: יש לעדכן את טבלת ההזמנות עם מספר חשבון 5113347315 של רונית פרץ.,1,LEAK,paired_positive,chat,hard,pairpos_105
"לתיעוד פנימי: בנספח מופיעים פרטי החשבון של אורן אברהם: בנק לאומי, חשבון 9940495624.",1,LEAK,diverse_positive,memo,hard,div_pos_7
לתיעוד פנימי: הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים,1,LEAK,context_positive,memo,hard,ctx_pos_71
"מתוך הדוח: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,diverse_positive,report,hard,div_pos_136
בדיקה: בדוח מופיע איש קשר בשם ליאור מלכה.,0,NON_LEAK,paired_negative,chat,hard,pairneg_39
לתיעוד פנימי: המסמך הזה סודי מבחינה עסקית אך אינו כולל פרטי לקוחות או עובדים. תודה,0,NON_LEAK,context_negative,memo,hard,ctx_neg_8
לתיעוד פנימי: הפגישה עם טל אוחנה נקבעה ל27/11/2026 בחיפה.,0,NON_LEAK,paired_negative,memo,hard,pairneg_24
FIN-084518 | הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים.,1,LEAK,context_positive,ticket,hard,ctx_pos_89
מתוך הדוח: אין להפיץ את קובץ השכר של כספים. תודה,1,LEAK,diverse_positive,report,hard,div_pos_17
לתיעוד פנימי: נשלח סיכום לגבי אביטל שחר שעובד בשופרסל. תודה,0,NON_LEAK,paired_negative,memo,hard,pairneg_31
REQ-995004 | המסמך הזה סודי מבחינה עסקית אך אינו כולל פרטי לקוחות או עובדים,0,NON_LEAK,context_negative,ticket,hard,ctx_neg_66
"נושא: סיכום
הפגישה עם ליאור מלכה נקבעה ל18/10/2026 ברחובות",0,NON_LEAK,paired_negative,email,hard,pairneg_113
"לתיעוד פנימי - המסמך עוסק בטיפול רפואי של שירה אברהם מול שיבא, כולל אבחנה מיגרנה כרונית.",1,LEAK,paired_positive,memo,hard,pairpos_33
סיכום פגישה - המצגת מתייחסת לתכנון הרבעון בלבד ואינה כוללת נתוני עובדים.,0,NON_LEAK,context_negative,meeting_note,hard,ctx_neg_10
REQ-298050 | הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש.,0,NON_LEAK,context_negative,ticket,hard,ctx_neg_1
FIN-700291 | הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים.,1,LEAK,context_positive,ticket,hard,ctx_pos_70
עדכון: המסמך נשמר לתיעוד פנימי בלבד.,0,NON_LEAK,paired_negative,chat,hard,pairneg_12
שולח: המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים. תודה,0,NON_LEAK,diverse_negative,chat,hard,div_neg_76
"בדיקה: הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות. תודה",1,LEAK,diverse_positive,chat,hard,div_pos_95
מתוך הדוח: המסמך כולל נתוני שכר של לימור סויסה עבור חודש מרץ.,1,LEAK,diverse_positive,report,medium,div_pos_23
עדכון: במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.,1,LEAK,diverse_positive,chat,hard,div_pos_60
"SEC-706580 | הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,diverse_positive,ticket,medium,div_pos_24
"לתיעוד פנימי: הועבר החזר בגובה 32,794 ש""ח לחשבון 6293667257 של עמית אלקיים.",1,LEAK,diverse_positive,memo,hard,div_pos_112
מתוך הדוח: בדוח מופיע איש קשר בשם נטע מימון.,0,NON_LEAK,paired_negative,report,hard,pairneg_115
HR-693922 | המסמך כולל נתוני שכר של מיכל כהן עבור חודש מרץ.,1,LEAK,diverse_positive,ticket,hard,div_pos_141
סיכום פגישה: הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש. תודה,0,NON_LEAK,context_negative,meeting_note,hard,ctx_neg_43
"נושא: טיפול
המסמך אינו כולל מידע אישי",0,NON_LEAK,diverse_negative,email,hard,div_neg_147
"INC-407807 | פרטי הקשר של עדי שלום: מייל adi.shalom@proton.me, טלפון 0558583898.",1,LEAK,diverse_positive,ticket,medium,div_pos_151
עדכון: אין להפיץ את קובץ השכר של שיווק.,1,LEAK,diverse_positive,chat,hard,div_pos_4
"נושא: מעקב
במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.",1,LEAK,diverse_positive,email,medium,div_pos_54
SEC-855827 | הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים.,1,LEAK,context_positive,ticket,hard,ctx_pos_3
מתוך הדוח - נשלח סיכום לגבי לימור סויסה שעובד ברפאל,0,NON_LEAK,paired_negative,report,hard,pairneg_55
"שולח: הועבר החזר בגובה 15,919 ש""ח לחשבון 9575153836 של נטע מימון.",1,LEAK,diverse_positive,chat,hard,div_pos_123
INC-602642 | המסמך כולל נתוני שכר של שירה אברהם עבור חודש מרץ.,1,LEAK,diverse_positive,ticket,hard,div_pos_11
בדיקה: בדוח מופיע איש קשר בשם ניר ביטון.,0,NON_LEAK,paired_negative,chat,hard,pairneg_83
לתיעוד פנימי: הפגישה עם עמית אלקיים נקבעה ל5/10/2026 במודיעין,0,NON_LEAK,paired_negative,memo,hard,pairneg_18
"נושא: מעקב
המסמך עוסק בטיפול רפואי של דוד כהן מול אסותא, כולל אבחנה מיגרנה כרונית.",1,LEAK,paired_positive,email,hard,pairpos_96
FIN-319638 | המסמך עוסק בטיפול מנהלתי מול אסותא.,0,NON_LEAK,paired_negative,ticket,hard,pairneg_7
REQ-990195 | יש לעדכן את טבלת ההזמנות עם מזהה פנימי 0998229514. תודה,0,NON_LEAK,paired_negative,ticket,hard,pairneg_73
"לתיעוד פנימי - הפגישה עם קב""ט תתקיים ביום ראשון בכפר סבא.",0,NON_LEAK,diverse_negative,memo,hard,div_neg_108
"נושא: עדכון
בדוח מופיע איש קשר בשם שלומי תורג'מן.",0,NON_LEAK,paired_negative,email,hard,pairneg_38
HR-176049 | שם המשתמש והסיסמה נשמרו במסמך משותף,1,LEAK,diverse_positive,ticket,medium,div_pos_53
"נושא: בקשה
פרטי הקשר של נטע מימון: מייל neta.maimon@org.co.il, טלפון 0528735043.",1,LEAK,diverse_positive,email,medium,div_pos_5
"סיכום פגישה: המסמך עוסק בטיפול מנהלתי מול רמב""ם.",0,NON_LEAK,paired_negative,meeting_note,hard,pairneg_59
"נושא: טיפול
פרטי הקשר של ליאור מלכה: מייל lior.malka@proton.me, טלפון 0511020832.",1,LEAK,diverse_positive,email,medium,div_pos_129
שולח: שם המשתמש והסיסמה נשמרו במסמך משותף.,1,LEAK,diverse_positive,chat,medium,div_pos_130
מתוך הדוח: המערכת החדשה תושק ב18/2/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,NON_LEAK,diverse_negative,report,medium,div_neg_130
לתיעוד פנימי: המסמך נשמר לתיעוד פנימי בלבד וכולל פרטי לקוחות.,1,LEAK,paired_positive,memo,hard,pairpos_64
מתוך הדוח - המסמך נשמר לתיעוד פנימי בלבד וכולל פרטי לקוחות. תודה,1,LEAK,paired_positive,report,hard,pairpos_6
"מתוך הדוח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,NON_LEAK,diverse_negative,report,hard,div_neg_30
"נושא: סיכום
לא הועברו פרטים אישיים במהלך השיחה.",0,NON_LEAK,diverse_negative,email,hard,div_neg_53
"נושא: טיפול
בנספח מופיעים פרטי החשבון של טל אוחנה: דיסקונט, חשבון 1361862399",1,LEAK,diverse_positive,email,hard,div_pos_34
"נושא: מעקב
הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,NON_LEAK,diverse_negative,email,hard,div_neg_54
מתוך הדוח: המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים.,0,NON_LEAK,diverse_negative,report,hard,div_neg_102
"סיכום פגישה - בנספח מופיעים פרטי החשבון של דוד כהן - בנק הפועלים, חשבון 8619841006.",1,LEAK,diverse_positive,meeting_note,medium,div_pos_125
"סיכום פגישה: המסמך עוסק בטיפול מנהלתי מול רמב""ם. תודה",0,NON_LEAK,paired_negative,meeting_note,hard,pairneg_107
עדכון: הקובץ כולל נתוני שכר והערות אישיות על עובדים. תודה,1,LEAK,paired_positive,chat,hard,pairpos_50
לתיעוד פנימי: הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש.,0,NON_LEAK,context_negative,memo,hard,ctx_neg_13
"מתוך הדוח: היעד הכספי לרבעון הוא 32,120 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,NON_LEAK,diverse_negative,report,hard,div_neg_158
"סיכום פגישה: היעד הכספי לרבעון הוא 39,711 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,NON_LEAK,diverse_negative,meeting_note,hard,div_neg_93
סיכום פגישה: המערכת החדשה תושק ב28/2/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,NON_LEAK,diverse_negative,meeting_note,medium,div_neg_120
שולח: המסמך הפנימי מתאר סטטוס עבודה בלבד ללא פרטים אישיים.,0,NON_LEAK,context_negative,chat,hard,ctx_neg_67
סיכום פגישה: המסמך עוסק בטיפול מנהלתי מול איכילוב.,0,NON_LEAK,paired_negative,meeting_note,hard,pairneg_17
עדכון: המסמך כולל נתוני שכר של מאיה ביטון עבור חודש מרץ,1,LEAK,diverse_positive,chat,medium,div_pos_54
סיכום פגישה: נא לשמור על סודיות: תוכנית ההשקה של פלטפורמת ארז וקוד השם מיזם תמר מצורפים.,1,LEAK,diverse_positive,meeting_note,hard,div_pos_46
"מתוך הדוח: הפגישה עם מנכ""ל תתקיים ביום ראשון באשקלון.",0,NON_LEAK,diverse_negative,report,hard,div_neg_117
לתיעוד פנימי: הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש.,0,NON_LEAK,context_negative,memo,hard,ctx_neg_1
FIN-575113 | לצורך זיהוי מול הספק הועבר מספר הזהות של נועה מזרחי: 180320377.,1,LEAK,diverse_positive,ticket,medium,div_pos_31
מתוך הדוח - בדוח מופיע איש קשר בשם שלומי תורג'מן.,0,NON_LEAK,paired_negative,report,hard,pairneg_84
תזכורת: המצגת מתייחסת לתכנון הרבעון בלבד ואינה כוללת נתוני עובדים.,0,NON_LEAK,context_negative,chat,hard,ctx_neg_67
"נושא: סיכום
המסמך הפנימי מתאר סטטוס עבודה בלבד ללא פרטים אישיים. תודה",0,NON_LEAK,context_negative,email,hard,ctx_neg_60
מתוך הדוח: בדוח שהגיע מאסותא מופיעים פרטי טיפול של מאיה ביטון,1,LEAK,diverse_positive,report,hard,div_pos_25
"סיכום פגישה: נשלח סיכום לגבי אסף דיין שעובד במנורה, כולל מספר זהות 194184094 תודה",1,LEAK,paired_positive,meeting_note,hard,pairpos_1
לתיעוד פנימי: אין להפיץ את קובץ השכר של פיתוח.,1,LEAK,diverse_positive,memo,medium,div_pos_84
מתוך הדוח: מספר הקריאה הוא REQ-299963 ויש לעקוב אחריו מול משאבי אנוש.,0,NON_LEAK,diverse_negative,report,medium,div_neg_135
סיכום פגישה: הקובץ כולל נתוני שכר והערות אישיות על עובדים.,1,LEAK,paired_positive,meeting_note,hard,pairpos_62
REQ-983896 | המסמך כולל נתוני שכר של אסף דיין עבור חודש מרץ.,1,LEAK,diverse_positive,ticket,medium,div_pos_18
מתוך הדוח: במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות. תודה,1,LEAK,diverse_positive,report,medium,div_pos_37
לתיעוד פנימי: המסמך אינו כולל מידע אישי. תודה,0,NON_LEAK,diverse_negative,memo,hard,div_neg_4
"מתוך הדוח: היעד הכספי לרבעון הוא 36,835 ש""ח ולא מדובר במידע על לקוח ספציפי",0,NON_LEAK,diverse_negative,report,medium,div_neg_105
סיכום פגישה: הקובץ כולל נתוני שכר והערות אישיות על עובדים. תודה,1,LEAK,paired_positive,meeting_note,hard,pairpos_44
לתיעוד פנימי: המסמך אינו כולל מידע אישי.,0,NON_LEAK,diverse_negative,memo,hard,div_neg_8
לתיעוד פנימי: בדוח מופיע איש קשר בשם לימור סויסה יחד עם המייל limor.suisa@company.co.il.,1,LEAK,paired_positive,memo,hard,pairpos_60
"לתיעוד פנימי: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות",0,NON_LEAK,diverse_negative,memo,hard,div_neg_114
"נושא: עדכון
המסמך כולל נתוני שכר של איתי פרץ עבור חודש מרץ.",1,LEAK,diverse_positive,email,medium,div_pos_30
מתוך הדוח - לא נמסרו פרטים מזהים נוספים מעבר לשם החברה,0,NON_LEAK,diverse_negative,report,medium,div_neg_58
"בדיקה: המסמך עוסק בטיפול רפואי של אביטל שחר מול סורוקה, כולל אבחנה לחץ דם גבוה",1,LEAK,paired_positive,chat,hard,pairpos_6
סיכום פגישה: הקובץ כולל נתוני שכר והערות אישיות על עובדים.,1,LEAK,paired_positive,meeting_note,hard,pairpos_94
"SR-273939 | הועבר קובץ עם פרטי תשלום, אנשי קשר והסכמים מסחריים.",1,LEAK,context_positive,ticket,hard,ctx_pos_24
לתיעוד פנימי: יש לעדכן את טבלת ההזמנות עם מזהה פנימי 9364683049.,0,NON_LEAK,paired_negative,memo,hard,pairneg_27
"נושא: סיכום
בדשבורד הציבורי מופיע סטטוס כללי של פרויקט תוכנית רימון.",0,NON_LEAK,diverse_negative,email,medium,div_neg_29
לתיעוד פנימי: הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש.,0,NON_LEAK,context_negative,memo,hard,ctx_neg_58
מתוך הדוח: הקובץ כולל נתוני שכר והערות אישיות על עובדים.,1,LEAK,paired_positive,report,hard,pairpos_97
סיכום פגישה - שם העובד דנה דנינו מופיע במצגת הפנימית ללא פרטים נוספים.,0,NON_LEAK,diverse_negative,meeting_note,hard,div_neg_132
"נושא - עדכון
במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,NON_LEAK,diverse_negative,email,hard,div_neg_144
"נושא: עדכון
בדוח מופיע איש קשר בשם מיכל כהן.",0,NON_LEAK,paired_negative,email,hard,pairneg_108
לתיעוד פנימי: הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש.,0,NON_LEAK,context_negative,memo,hard,ctx_neg_42
SR-847104 | שם העובד טל אוחנה מופיע במצגת הפנימית ללא פרטים נוספים.,0,NON_LEAK,diverse_negative,ticket,medium,div_neg_124
"בדיקה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,NON_LEAK,diverse_negative,chat,hard,div_neg_130
"מתוך הדוח: בדוח משאבי האנוש מופיעים מספרי זהות, שכר והערות אישיות.",1,LEAK,context_positive,report,hard,ctx_pos_80
"נושא: בקשה
הסיסמה הזמנית לחשבון של טל אוחנה היא Welcome2026! ויש להחליף אותה מיד",1,LEAK,diverse_positive,email,hard,div_pos_150
