text,label,label_name,category,style,difficulty,group_id
"נושא: בקשה
תאריך ההשקה של מערכת קשת נקבע ל3/5/2026 והמסמך מסווג פנימי.",1,LEAK,business_confidential,email,easy,business_confidential|email|easy
"REQ-021894 | הטופס כולל שם מלא, כתובת בן גוריון 5, אשדוד, וסכום החזר 3,370 ש""ח. כרגע זה פתוח לטיפול של פיתוח.",1,LEAK,mixed_context,ticket,easy,mixed_context|ticket|easy
"מתוך הדוח: הועבר החזר בגובה 21,120 ש""ח לחשבון 7346090042 של קרן אמסלם. התיעוד נשמר תחת מבצע שקמה.",1,LEAK,financial,report,hard,financial|report|hard
"מתוך הדוח - במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,NON_LEAK,chatty_realistic,report,hard,chatty_realistic|report|hard
"מתוך הדוח: בטבלת ההחזר מופיעים שם הלקוח רונית פרץ, תעודת זהות 582023673 וסכום 32,508 ש""ח.",1,LEAK,financial,report,easy,financial|report|easy
"סיכום פגישה: יש לעדכן את טבלת הסניפים: חיפה, חיפה, חיפה המידע הזה נשמר כרגע בבסלאק תודה",0,NON_LEAK,hard_negatives_with_numbers,meeting_note,hard,hard_negatives_with_numbers|meeting_note|hard
"נושא: בקשה
נא לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 6113095128874445 של שרון סעדה",1,LEAK,financial,email,medium,financial|email|medium
"  סיכום פגישה: לפי המסמך הרפואי של דוד כהן, יש מעקב בנושא אסתמה. לא להעביר את זה מעבר לצוות.",1,LEAK,medical,meeting_note,medium,medical|meeting_note|medium
"נושא: המשך טיפול
פרטי הקשר של ניר ביטון: מייל nirbiton@gmailcom, טלפון 0568684798",1,LEAK,direct_pii,email,hard,direct_pii|email|hard
סיכום פגישה: מספר הטלפון של משה אוחנה הוא 0561185879 ולכן אם צריך המשך טיפול תעדכנו בווטסאפ.,1,LEAK,direct_pii,meeting_note,easy,direct_pii|meeting_note|easy
מתוך הדוח - תזכורת - לסגור את כל הסעיפים הפתוחים לפני הישיבה של יום ראשון,0,NON_LEAK,chatty_realistic,report,hard,chatty_realistic|report|hard
"סיכום פגישה: במסמך המשפטי יש רשימת עובדים, תלונות פנימיות ופרטים אישיים. המידע הזה נשמר כרגע בבמסמך הפנימי.",1,LEAK,hr_legal,meeting_note,easy,hr_legal|meeting_note|easy
"נושא: המשך טיפול
הטופס כולל שם מלא, כתובת הנביאים 14, הרצליה, וסכום החזר 41,845 ש""ח המידע הזה נשמר כרגע בבמייל תודה",1,LEAK,mixed_context,email,hard,mixed_context|email|hard
"נושא: סיכום
הקובץ מכיל תוצאות בדיקות של אילן שבתאי ופרטים מזהים נוספים לא להעביר את זה מעבר לצוות תודה",1,LEAK,medical,email,hard,medical|email|hard
"נושא: טיפול
בתיק הרפואי של יעל לוי מצוינת אבחנה של אסתמה; אסור להעביר את זה החוצה. התיעוד נשמר תחת מבצע שקמה.",1,LEAK,medical,email,easy,medical|email|easy
שימי לב - לקראת ישיבת משאבי אנוש נשלחו גם פרטי הקשר של שרון סעדה (0568258322) וגם תאריך ההשקה 28/10/2026.,1,LEAK,mixed_context,chat,medium,mixed_context|chat|medium
"לתיעוד פנימי - היעד הכספי לרבעון הוא 17,143 ש""ח ולא מדובר במידע על לקוח ספציפי. צריך לסגור את זה מול ראש צוות. תודה",0,NON_LEAK,hard_negatives_with_numbers,memo,hard,hard_negatives_with_numbers|memo|hard
"HR-096253 | נא לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 5893887571944452 של נועה מזרחי צריך לסגור את זה מול מנכ""ל",1,LEAK,financial,ticket,medium,financial|ticket|medium
"לתיעוד פנימי: בנספח מופיעים פרטי החשבון של דוד כהן: בנק הפועלים, חשבון 6951817094.",1,LEAK,financial,memo,medium,financial|memo|medium
דחוף - תזכורת: לסגור את כל הסעיפים הפתוחים לפני הישיבה של יום ראשון. כרגע זה פתוח לטיפול של שיווק.,0,NON_LEAK,chatty_realistic,chat,medium,chatty_realistic|chat|medium
"סיכום פגישה: יש לעדכן את טבלת הסניפים: רעננה, ראשון לציון, ראשון לציון תודה",0,NON_LEAK,hard_negatives_with_numbers,meeting_note,hard,hard_negatives_with_numbers|meeting_note|hard
"לתיעוד פנימי: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,NON_LEAK,borderline_non_leak,memo,easy,borderline_non_leak|memo|easy
שולח שוב - שם העובד יעל לוי מופיע במצגת הפנימית ללא פרטים נוספים.,0,NON_LEAK,borderline_non_leak,chat,medium,borderline_non_leak|chat|medium
"מתוך הדוח: גרסה 25/5/2026 נדחתה בשבוע, אבל אין במסמך מידע אישי כרגע זה פתוח לטיפול של מכירות",0,NON_LEAK,hard_negatives_with_numbers,report,medium,hard_negatives_with_numbers|report|medium
לתיעוד פנימי: נדרש לרכז משימות של שירות לקוחות לקראת תכנון רבעוני.,0,NON_LEAK,operational_internal,memo,medium,operational_internal|memo|medium
לתיעוד פנימי: הפגישה עם מנהלת משאבי אנוש תתקיים ביום ראשון בבאר שבע.,0,NON_LEAK,operational_internal,memo,medium,operational_internal|memo|medium
מתוך הדוח: שולח שוב כדי שלא יתפספס - המצגת עודכנה והקישור נשאר אותו קישור. התיעוד נשמר תחת תוכנית רימון.,0,NON_LEAK,chatty_realistic,report,easy,chatty_realistic|report|easy
"סיכום פגישה: לידיעתך, הלקוח ביקש שנעבוד מול הצוות הטכני ולא דרך ההנהלה. התיעוד נשמר תחת מיזם תמר.",0,NON_LEAK,chatty_realistic,meeting_note,hard,chatty_realistic|meeting_note|hard
"מתוך הדוח: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים. זה מופיע גם במסמך ההדרכה.",0,NON_LEAK,borderline_non_leak,report,easy,borderline_non_leak|report|easy
לתיעוד פנימי: נדרש לתאם פגישה עם רון חדד בנושא תוכנית רימון; אין לצרף פרטי זיהוי אישיים.,0,NON_LEAK,borderline_non_leak,memo,hard,borderline_non_leak|memo|hard
עדכון קצר - בדוח משאבי האנוש מופיעים נתוני שכר של רונית פרץ עבור חודש מרץ כרגע זה פתוח לטיפול של שיווק תודה,1,LEAK,hr_legal,chat,hard,hr_legal|chat|hard
"לתיעוד פנימי: היעד הכספי לרבעון הוא 7,168 ש""ח ולא מדובר במידע על לקוח ספציפי",0,NON_LEAK,hard_negatives_with_numbers,memo,medium,hard_negatives_with_numbers|memo|medium
סיכום פגישה: לצורך הזיהוי מול הספק הועבר מספר הזהות של טל אוחנה: 825806003. לא להעביר את זה מעבר לצוות.,1,LEAK,direct_pii,meeting_note,easy,direct_pii|meeting_note|easy
לידיעתך - הלקוחה עמית אלקיים ביקשה שנשמור את 0597049061 ואת amitelkayim@mailcom רק בתוך הצוות לא להעביר את זה מעבר לצוות,1,LEAK,direct_pii,chat,medium,direct_pii|chat|medium
"מתוך הדוח: קוד האימות של הילה חדד הוא 483921, לא להעביר הלאה.",1,LEAK,credentials,report,easy,credentials|report|easy
לתיעוד פנימי: מספר הטלפון של נועה מזרחי הוא 0557138671 ולכן אם צריך המשך טיפול תעדכנו בווטסאפ התיעוד נשמר תחת מיזם תמר,1,LEAK,direct_pii,memo,hard,direct_pii|memo|hard
"לתיעוד פנימי - בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מיזם תמר צריך לסגור את זה מול סמנכ""לית כספים",0,NON_LEAK,public_general,memo,hard,public_general|memo|hard
"שימי לב - יש לעדכן את טבלת הסניפים: אשדוד, ירושלים, ירושלים. כרגע זה פתוח לטיפול של פיתוח.",0,NON_LEAK,hard_negatives_with_numbers,chat,easy,hard_negatives_with_numbers|chat|easy
מתוך הדוח: שולח שוב כדי שלא יתפספס - המצגת עודכנה והקישור נשאר אותו קישור.,0,NON_LEAK,chatty_realistic,report,hard,chatty_realistic|report|hard
"FIN-601449 | טבלת הבונוסים כוללת שמות מלאים, שכר והערות אישיות על עובדים. צריך לסגור את זה מול מנהל פיתוח.",1,LEAK,hr_legal,ticket,easy,hr_legal|ticket|easy
מתוך הדוח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,NON_LEAK,operational_internal,report,medium,operational_internal|report|medium
מתוך הדוח: תזכורת: לסגור את כל הסעיפים הפתוחים לפני הישיבה של יום ראשון.,0,NON_LEAK,chatty_realistic,report,hard,chatty_realistic|report|hard
"  לתיעוד פנימי: לידיעתך, הלקוח ביקש שנעבוד מול הצוות הטכני ולא דרך ההנהלה. התיעוד נשמר תחת תוכנית רימון.",0,NON_LEAK,chatty_realistic,memo,medium,chatty_realistic|memo|medium
לתיעוד פנימי: הצוות הציג את פרויקט נוגה בכנס מקצועי שנערך בחיפה,0,NON_LEAK,public_general,memo,medium,public_general|memo|medium
"נושא - סיכום
הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום תודה",0,NON_LEAK,operational_internal,email,hard,operational_internal|email|hard
  FIN-475043 | באתר הרשמי פורסם שתאריך ההשקה של שירות אביב הוא 6/6/2026.,0,NON_LEAK,public_general,ticket,medium,public_general|ticket|medium
"  סיכום פגישה: הועבר החזר בגובה 22,261 ש""ח לחשבון 2077810889 של הילה חדד. המידע הזה נשמר כרגע בבסלאק.",1,LEAK,financial,meeting_note,medium,financial|meeting_note|medium
לתיעוד פנימי: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מיזם תמר.,0,NON_LEAK,public_general,memo,easy,public_general|memo|easy
  מתוך הדוח: לצורך הזיהוי מול הספק הועבר מספר הזהות של ניר ביטון: 107473786,1,LEAK,direct_pii,report,medium,direct_pii|report|medium
"REQ-633051 | הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים כרגע זה פתוח לטיפול של שיווק",0,NON_LEAK,borderline_non_leak,ticket,medium,borderline_non_leak|ticket|medium
"מתוך הדוח: בנספח מופיעים פרטי החשבון של רונית פרץ: דיסקונט, חשבון 3427363744.",1,LEAK,financial,report,medium,financial|report|medium
"REQ-012437 | לפי המסמך הרפואי של מאיה ביטון, יש מעקב בנושא לחץ דם גבוה. לא להעביר את זה מעבר לצוות.",1,LEAK,medical,ticket,easy,medical|ticket|easy
"סיכום פגישה: טבלת הבונוסים כוללת שמות מלאים, שכר והערות אישיות על עובדים",1,LEAK,hr_legal,meeting_note,medium,hr_legal|meeting_note|medium
"נושא: עדכון
הכתובת המעודכנת של הילה חדד היא ויצמן 18, הרצליה המידע הזה נשמר כרגע בבמסמך הפנימי תודה",1,LEAK,direct_pii,email,hard,direct_pii|email|hard
"נושא: בקשה
בדוח משאבי האנוש מופיעים נתוני שכר של קרן אמסלם עבור חודש מרץ. המידע הזה נשמר כרגע בבטלפון.",1,LEAK,hr_legal,email,medium,hr_legal|email|medium
"  SR-622654 | הפגישה עם סמנכ""לית כספים תתקיים ביום ראשון בבאר שבע. כרגע זה פתוח לטיפול של מכירות.",0,NON_LEAK,operational_internal,ticket,medium,operational_internal|ticket|medium
"נושא: סיכום
שם העובד הילה חדד מופיע במצגת הפנימית ללא פרטים נוספים. זה מופיע גם בהודעה לעיתונות.",0,NON_LEAK,borderline_non_leak,email,easy,borderline_non_leak|email|easy
"  נושא: טיפול
שולח שוב כדי שלא יתפספס - המצגת עודכנה והקישור נשאר אותו קישור.",0,NON_LEAK,chatty_realistic,email,medium,chatty_realistic|email|medium
"סיכום פגישה: באותו מסמך מופיעים נועה מזרחי, noamizrahi@gmailcom, והצעת המחיר הסופית של הלקוח התיעוד נשמר תחת מבצע שקמה",1,LEAK,mixed_context,meeting_note,medium,mixed_context|meeting_note|medium
"סיכום פגישה: סיכום הישיבה כולל נושאים פתוחים, תלותים ולו""ז כללי. התיעוד נשמר תחת תוכנית רימון.",0,NON_LEAK,operational_internal,meeting_note,easy,operational_internal|meeting_note|easy
"תיעדתי כאן - בנספח מופיעים פרטי החשבון של נועה מזרחי: בנק לאומי, חשבון 7130332041 תודה",1,LEAK,financial,chat,hard,financial|chat|hard
"לתיעוד פנימי: יש לעדכן את טבלת הסניפים: מודיעין, פתח תקווה, הרצליה.",0,NON_LEAK,hard_negatives_with_numbers,memo,medium,hard_negatives_with_numbers|memo|medium
"נושא: טיפול
באותו מסמך מופיעים רון חדד, ron.hadad@outlook.com, והצעת המחיר הסופית של הלקוח.",1,LEAK,mixed_context,email,easy,mixed_context|email|easy
"נושא: טיפול
בדשבורד הציבורי מופיע סטטוס כללי של פרויקט פרויקט דרור.",0,NON_LEAK,public_general,email,medium,public_general|email|medium
"לתיעוד פנימי: לידיעתך, הלקוח ביקש שנעבוד מול הצוות הטכני ולא דרך ההנהלה. צריך לסגור את זה מול מנהל מוצר.",0,NON_LEAK,chatty_realistic,memo,hard,chatty_realistic|memo|hard
"שולח שוב - הכתובת המעודכנת של טל אוחנה היא הזית 11, הרצליה. המידע הזה נשמר כרגע בבמייל.",1,LEAK,direct_pii,chat,easy,direct_pii|chat|easy
סיכום פגישה: נדרש לרכז משימות של מכירות לקראת תכנון רבעוני. כרגע זה פתוח לטיפול של משאבי אנוש.,0,NON_LEAK,operational_internal,meeting_note,easy,operational_internal|meeting_note|easy
"נא לטפל - היעד הכספי לרבעון הוא 24,732 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,NON_LEAK,hard_negatives_with_numbers,chat,easy,hard_negatives_with_numbers|chat|easy
  לתיעוד פנימי: בקובץ מופיע מזהה פנימי 6787406251 של הזמנה ולא חשבון בנק. התיעוד נשמר תחת מיזם תמר.,0,NON_LEAK,hard_negatives_with_numbers,memo,medium,hard_negatives_with_numbers|memo|medium
שולח שוב - נא לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 1373888618755819 של אילן שבתאי,1,LEAK,financial,chat,medium,financial|chat|medium
"  מתוך הדוח: בנספח מופיעים פרטי החשבון של קרן אמסלם: בנק לאומי, חשבון 5516055356",1,LEAK,financial,report,medium,financial|report|medium
"נושא: סיכום
מספר הקריאה הוא FIN-015776 ויש לעקוב אחריו מול משאבי אנוש.",0,NON_LEAK,hard_negatives_with_numbers,email,medium,hard_negatives_with_numbers|email|medium
"מתוך הדוח: בטבלת ההחזר מופיעים שם הלקוח יעל לוי, תעודת זהות 479595015 וסכום 40,444 ש""ח. תודה",1,LEAK,financial,report,hard,financial|report|hard
מתוך הדוח: הקובץ שנשלח מהכספים כולל פרטי חיוב אישיים וסכומים ללקוחות,1,LEAK,financial,report,medium,financial|report|medium
"סיכום פגישה: יש לעדכן את טבלת הסניפים: נתניה, ירושלים, פתח תקווה.",0,NON_LEAK,hard_negatives_with_numbers,meeting_note,easy,hard_negatives_with_numbers|meeting_note|easy
"מתוך הדוח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות",0,NON_LEAK,chatty_realistic,report,medium,chatty_realistic|report|medium
מתוך הדוח - באתר הרשמי פורסם שתאריך ההשקה של מודול ברק הוא 12/6/2026.,0,NON_LEAK,public_general,report,hard,public_general|report|hard
"נושא: מעקב
בטבלת ההחזר מופיעים שם הלקוח דנה דנינו, תעודת זהות 225747932 וסכום 34,451 ש""ח. התיעוד נשמר תחת פרויקט דרור.",1,LEAK,financial,email,medium,financial|email|medium
"נושא: המשך טיפול
בתיק הרפואי של דוד כהן מצוינת אבחנה של פציעת גב; אסור להעביר את זה החוצה",1,LEAK,medical,email,hard,medical|email|hard
לתיעוד פנימי: סיכום השימוע של רונית פרץ הועבר בטעות לקבוצה הלא נכונה,1,LEAK,hr_legal,memo,medium,hr_legal|memo|medium
"סיכום פגישה: המסמך מפרט מהלך רכישה אפשרי ופרטי מו""מ שטרם פורסמו. לא להעביר את זה מעבר לצוות.",1,LEAK,business_confidential,meeting_note,easy,business_confidential|meeting_note|easy
"נושא: סיכום
סיכום הנהלה: פרויקט נוגה עולה לאוויר ב-15/12/2026, לא לשתף מחוץ לצוות. כרגע זה פתוח לטיפול של פיתוח.",1,LEAK,business_confidential,email,easy,business_confidential|email|easy
"FIN-498274 | לידיעתך, הלקוח ביקש שנעבוד מול הצוות הטכני ולא דרך ההנהלה. התיעוד נשמר תחת פרויקט ברוש. תודה",0,NON_LEAK,chatty_realistic,ticket,hard,chatty_realistic|ticket|hard
"FIN-221402 | הטופס כולל שם מלא, כתובת דיזנגוף 90, פתח תקווה, וסכום החזר 7,254 ש""ח. לא להעביר את זה מעבר לצוות.",1,LEAK,mixed_context,ticket,medium,mixed_context|ticket|medium
סיכום פגישה: נא לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 5471861004302810 של רון חדד.,1,LEAK,financial,meeting_note,easy,financial|meeting_note|easy
"נושא: המשך טיפול
סיכום השימוע של אילן שבתאי הועבר בטעות לקבוצה הלא נכונה.",1,LEAK,hr_legal,email,easy,hr_legal|email|easy
"סיכום פגישה: הפגישה עם מנהלת משאבי אנוש תתקיים ביום ראשון בירושלים. צריך לסגור את זה מול סמנכ""לית כספים.",0,NON_LEAK,operational_internal,meeting_note,easy,operational_internal|meeting_note|easy
"מתוך הדוח: גרסה 18/12/2026 נדחתה בשבוע, אבל אין במסמך מידע אישי",0,NON_LEAK,hard_negatives_with_numbers,report,medium,hard_negatives_with_numbers|report|medium
  SR-208332 | תזכורת: לסגור את כל הסעיפים הפתוחים לפני הישיבה של יום ראשון,0,NON_LEAK,chatty_realistic,ticket,medium,chatty_realistic|ticket|medium
"מתוך הדוח: הועבר החזר בגובה 20,575 ש""ח לחשבון 0551424221 של נועה מזרחי. לא להעביר את זה מעבר לצוות.",1,LEAK,financial,report,hard,financial|report|hard
"INC-868259 | הטופס כולל שם מלא, כתובת ויצמן 18, מודיעין, וסכום החזר 2,631 ש""ח",1,LEAK,mixed_context,ticket,hard,mixed_context|ticket|hard
סיכום פגישה: נדרש לתאם פגישה עם שירה אברהם בנושא מבצע שקמה; אין לצרף פרטי זיהוי אישיים,0,NON_LEAK,borderline_non_leak,meeting_note,hard,borderline_non_leak|meeting_note|hard
שולח שוב - מפתח ה-API של סביבת הפיתוח נשמר כרגע במסמך המצורף. כרגע זה פתוח לטיפול של משאבי אנוש.,1,LEAK,credentials,chat,easy,credentials|chat|easy
מתוך הדוח: תזכורת: לסגור את כל הסעיפים הפתוחים לפני הישיבה של יום ראשון צריך לסגור את זה מול מנהלת משאבי אנוש תודה,0,NON_LEAK,chatty_realistic,report,hard,chatty_realistic|report|hard
  סיכום פגישה: בנק הפועלים פרסמה הודעה רשמית על הרחבת הפעילות באשדוד. צריך לסגור את זה מול מנהלת משאבי אנוש.,0,NON_LEAK,public_general,meeting_note,medium,public_general|meeting_note|medium
לתיעוד פנימי: באתר הרשמי פורסם שתאריך ההשקה של מודול ברק הוא 27/8/2026 זה מופיע גם בפורטל הלקוחות,0,NON_LEAK,public_general,memo,medium,public_general|memo|medium
REQ-601351 | תעדכני בבקשה אם המוצר עולה לדמו מחר או שדוחים לשבוע הבא. צריך לסגור את זה מול ראש צוות.,0,NON_LEAK,chatty_realistic,ticket,hard,chatty_realistic|ticket|hard
"סיכום פגישה: גרסה 2/7/2026 נדחתה בשבוע, אבל אין במסמך מידע אישי.",0,NON_LEAK,hard_negatives_with_numbers,meeting_note,easy,hard_negatives_with_numbers|meeting_note|easy
HR-304111 | הקובץ מכיל תוצאות בדיקות של שירה אברהם ופרטים מזהים נוספים.,1,LEAK,medical,ticket,hard,medical|ticket|hard
"REQ-814372 | הועבר סיכום שיחה עם ליאור מלכה; בתוך ההודעה גם מספר הזהות 276173874 וגם לו""ז לפרויקט פרויקט דרור המידע הזה נשמר כרגע בבטלפון",1,LEAK,mixed_context,ticket,medium,mixed_context|ticket|medium
"נושא: טיפול
גרסה 15/1/2026 נדחתה בשבוע, אבל אין במסמך מידע אישי. המידע הזה נשמר כרגע בבמסמך הפנימי.",0,NON_LEAK,hard_negatives_with_numbers,email,easy,hard_negatives_with_numbers|email|easy
"עדכון קצר - הטופס כולל שם מלא, כתובת ביאליק 7, אשדוד, וסכום החזר 35,023 ש""ח. התיעוד נשמר תחת מבצע שקמה.",1,LEAK,mixed_context,chat,hard,mixed_context|chat|hard
"נושא: סיכום
תעדכני בבקשה אם המוצר עולה לדמו מחר או שדוחים לשבוע הבא המידע הזה נשמר כרגע בבמסמך הפנימי",0,NON_LEAK,chatty_realistic,email,medium,chatty_realistic|email|medium
"  לתיעוד פנימי: בדוח שהגיע מרמב""ם מופיעים פרטי טיפול של משה אוחנה.",1,LEAK,medical,memo,medium,medical|memo|medium
"FIN-510700 | סיכום הישיבה כולל נושאים פתוחים, תלותים ולו""ז כללי.",0,NON_LEAK,operational_internal,ticket,hard,operational_internal|ticket|hard
"מתוך הדוח: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,NON_LEAK,borderline_non_leak,report,easy,borderline_non_leak|report|easy
סיכום פגישה: שם העובד טל אוחנה מופיע במצגת הפנימית ללא פרטים נוספים. כרגע זה פתוח לטיפול של מכירות.,0,NON_LEAK,borderline_non_leak,meeting_note,easy,borderline_non_leak|meeting_note|easy
סיכום פגישה: נא לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 9411896209291579 של איתי פרץ.,1,LEAK,financial,meeting_note,medium,financial|meeting_note|medium
דחוף - באתר הרשמי פורסם שתאריך ההשקה של שירות אביב הוא 1/1/2026. זה מופיע גם במסמך ההדרכה.,0,NON_LEAK,public_general,chat,hard,public_general|chat|hard
SR-992848 | נא לשמור על סודיות: תוכנית ההשקה של גרסה 4.2 וקוד השם תוכנית רימון מצורפים.,1,LEAK,business_confidential,ticket,hard,business_confidential|ticket|hard
"דחוף - הועבר סיכום שיחה עם נועה מזרחי; בתוך ההודעה גם מספר הזהות 288172802 וגם לו""ז לפרויקט מבצע שקמה.",1,LEAK,mixed_context,chat,hard,mixed_context|chat|hard
סיכום פגישה: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט פרויקט דרור.,0,NON_LEAK,public_general,meeting_note,hard,public_general|meeting_note|hard
"נושא: עדכון
אלביט פרסמה הודעה רשמית על הרחבת הפעילות במודיעין.",0,NON_LEAK,public_general,email,easy,public_general|email|easy
"סיכום פגישה: סיכום הנהלה: פלטפורמת ארז עולה לאוויר ב-3/3/2026, לא לשתף מחוץ לצוות. המידע הזה נשמר כרגע בבסלאק.",1,LEAK,business_confidential,meeting_note,easy,business_confidential|meeting_note|easy
"נושא: בקשה
תעדכני בבקשה אם המוצר עולה לדמו מחר או שדוחים לשבוע הבא. כרגע זה פתוח לטיפול של כספים.",0,NON_LEAK,chatty_realistic,email,easy,chatty_realistic|email|easy
לתיעוד פנימי: מספר טלפון של רון חדד הוא 0524159803 ולכן אם צריך המשך טיפול תעדכנו במערכת CRM. התיעוד נשמר תחת פרויקט דרור. תודה,1,LEAK,direct_pii,memo,hard,direct_pii|memo|hard
לתיעוד פנימי: נדרש לתאם פגישה עם מיכל כהן בנושא מבצע שקמה; אין לצרף פרטי זיהוי אישיים תודה,0,NON_LEAK,borderline_non_leak,memo,hard,borderline_non_leak|memo|hard
מתוך הדוח: לקראת ישיבת משאבי אנוש נשלחו גם פרטי הקשר של מאיה ביטון (0540076897) וגם תאריך ההשקה 6/8/2026. צריך לסגור את זה מול מנהלת משאבי אנוש. תודה,1,LEAK,mixed_context,report,hard,mixed_context|report|hard
"סיכום פגישה: הכתובת המעודכנת של יעל לוי היא בן גוריון 5, ירושלים.",1,LEAK,direct_pii,meeting_note,easy,direct_pii|meeting_note|easy
"מתוך הדוח: לפי המסמך הרפואי של שירה אברהם, יש מעקב בנושא חרדה. צריך לסגור את זה מול מנהל פיתוח.",1,LEAK,medical,report,medium,medical|report|medium
לתיעוד פנימי: נא לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 3634868769326902 של הילה חדד. לא להעביר את זה מעבר לצוות.,1,LEAK,financial,memo,medium,financial|memo|medium
"נושא - המשך טיפול
שם העובד נועה מזרחי מופיע במצגת הפנימית ללא פרטים נוספים תודה",0,NON_LEAK,borderline_non_leak,email,hard,borderline_non_leak|email|hard
"לתיעוד פנימי: סיכום הנהלה: מודול ברק עולה לאוויר ב-22/9/2026, לא לשתף מחוץ לצוות.",1,LEAK,business_confidential,memo,hard,business_confidential|memo|hard
"נושא: המשך טיפול
בדוח שהגיע מסורוקה מופיעים פרטי טיפול של ליאור מלכה. כרגע זה פתוח לטיפול של שיווק.",1,LEAK,medical,email,easy,medical|email|easy
"SR-503558 | במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. זה מופיע גם בפורטל הלקוחות.",0,NON_LEAK,chatty_realistic,ticket,easy,chatty_realistic|ticket|easy
"לידיעתך - בנספח מופיעים פרטי החשבון של מאיה ביטון: בנק לאומי, חשבון 4471587926",1,LEAK,financial,chat,medium,financial|chat|medium
"מתוך הדוח: במסמך המשפטי יש רשימת עובדים, תלונות פנימיות ופרטים אישיים לא להעביר את זה מעבר לצוות",1,LEAK,hr_legal,report,hard,hr_legal|report|hard
"נושא: מעקב
קוד האימות של דוד כהן הוא 483921, לא להעביר הלאה. לא להעביר את זה מעבר לצוות.",1,LEAK,credentials,email,medium,credentials|email|medium
"SR-759034 | המסמך מזכיר בדיקה רפואית כללית כתהליך, ללא מידע על אדם מסוים. תודה",0,NON_LEAK,borderline_non_leak,ticket,hard,borderline_non_leak|ticket|hard
  לתיעוד פנימי: בתיק הרפואי של מיכל כהן מצוינת אבחנה של חרדה; אסור להעביר את זה החוצה המידע הזה נשמר כרגע בבמייל,1,LEAK,medical,memo,medium,medical|memo|medium
"שימי לב - הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,credentials,chat,medium,credentials|chat|medium
סיכום פגישה: שופרסל פרסמה הודעה רשמית על הרחבת הפעילות בבאר שבע,0,NON_LEAK,public_general,meeting_note,medium,public_general|meeting_note|medium
  לתיעוד פנימי: באתר הרשמי פורסם שתאריך ההשקה של שירות אביב הוא 13/3/2026 כרגע זה פתוח לטיפול של אבטחת מידע,0,NON_LEAK,public_general,memo,medium,public_general|memo|medium
INC-466462 | תעדכני בבקשה אם המוצר עולה לדמו מחר או שדוחים לשבוע הבא.,0,NON_LEAK,chatty_realistic,ticket,easy,chatty_realistic|ticket|easy
"נושא - בקשה
טבלת הבונוסים כוללת שמות מלאים, שכר והערות אישיות על עובדים תודה",1,LEAK,hr_legal,email,hard,hr_legal|email|hard
  לתיעוד פנימי: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט פרויקט ברוש.,0,NON_LEAK,public_general,memo,medium,public_general|memo|medium
"נושא - המשך טיפול
לצורך הזיהוי מול הספק הועבר מספר הזהות של דוד כהן - 000865668. התיעוד נשמר תחת פרויקט ברוש. תודה",1,LEAK,direct_pii,email,hard,direct_pii|email|hard
נא לטפל - הצוות הציג את פלטפורמת ארז בכנס מקצועי שנערך בירושלים.,0,NON_LEAK,public_general,chat,hard,public_general|chat|hard
"שימי לב - טבלת הבונוסים כוללת שמות מלאים, שכר והערות אישיות על עובדים. המידע הזה נשמר כרגע בבסלאק.",1,LEAK,hr_legal,chat,medium,hr_legal|chat|medium
"נושא: בקשה
שם העובד אלון מלכה מופיע במצגת הפנימית ללא פרטים נוספים תודה",0,NON_LEAK,borderline_non_leak,email,hard,borderline_non_leak|email|hard
סיכום פגישה: הסיסמה הזמנית לחשבון של נועה מזרחי היא Welcome2026! ויש להחליף אותה מיד.,1,LEAK,credentials,meeting_note,medium,credentials|meeting_note|medium
סיכום פגישה: מפתח ה-API של סביבת הפיתוח נשמר כרגע במסמך המצורף.,1,LEAK,credentials,meeting_note,medium,credentials|meeting_note|medium
"נא לטפל - באתר הרשמי פורסם שתאריך ההשקה של גרסה 4.2 הוא 19/1/2026. צריך לסגור את זה מול מנכ""ל.",0,NON_LEAK,public_general,chat,easy,public_general|chat|easy
